injury_body_part,rotoworld_id,full_name,news_updated,number,active,birth_country,practice_participation,depth_chart_position,practice_description,team,birth_state,player_id,status,pandascore_id,depth_chart_order,college,yahoo_id,injury_start_date,oddsjam_id,fantasy_data_id,opta_id,swish_id,height,team_abbr,espn_id,hashtag,birth_city,rotowire_id,sport,competitions,high_school,fantasy_positions,last_name,gsis_id,injury_status,search_rank,search_full_name,team_changed_at,weight,search_first_name,sportradar_id,search_last_name,position,years_exp,age,birth_date,first_name,stats_id,injury_notes,metadata.channel_id,metadata.rookie_year,metadata.years_exp_shift,metadata,metadata.source_id,metadata.override_active,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2024_6,metadata.name,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2021_3,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2020_10,metadata.injury_override_post_2024_3,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2024_8,metadata.injury_override_regular_2024_17,metadata.injury_override_regular_2024_13
,,Tito Odenigbo,,0.0,True,,,,,,,6382,Active,,,Miami,32146.0,,,21313.0,,,75,,3115929.0,#titoodenigbo-NFL-FA-0,,14156.0,nfl,[],Centerville,['DL'],Odenigbo, 00-0035110,,9999999.0,titoodenigbo,,300,tito,b88049ec-946f-4723-bc82-ce5803c652be,odenigbo,DT,3.0,25.0,1996-07-13,Tito,,,1116853242047758336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11788.0,Maurice Harris,1596403821772.0,16.0,False,,,,,,,3650,Inactive,,,California,29638.0,,,18443.0,,,75,,2576868.0,#mauriceharris-NFL-FA-16,,11261.0,nfl,[],Northern Guilford (NC),['WR'],Harris,00-0032362,,1079.0,mauriceharris,,200,maurice,c1ca7e3d-f072-41c7-8017-53401dbdd4d4,harris,WR,6.0,29.0,1992-11-11,Maurice,607678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10980.0,Matt LaCosse,1657731046065.0,83.0,True,,,,,NE,,2944,Active,,,Illinois,28875.0,,,17415.0,,606055.0,78,,2576179.0,#mattlacosse-NFL-NE-83,,10727.0,nfl,[],Naperville North (IL),['TE'],LaCosse,00-0031744,,9999999.0,mattlacosse,,255,matt,25e58aee-1b33-4468-9a81-6586426b91d5,lacosse,TE,7.0,29.0,1992-09-21,Matt,606055.0,,1116852825821806592,,,,,,COV,,,,,,,,,,,,,,,,,,,,,,,,,
,,Andrew Meyer,,60.0,True,,,OL,,MIA,,12145,Active,,,UTEP,,,5900E1A62F82,,,1126584.0,75,,,#andrewmeyer-NFL-MIA-60,,,nfl,[],San Marcos (CA),['OL'],Meyer,,,9999999.0,andrewmeyer,,295,andrew,2dff66d0-07c1-11ef-9853-0de590ed2220,meyer,C,1.0,25.0,2000-01-14,Andrew,,,1113708736272166912,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kenny Ladler,1581711651814.0,32.0,True,,,,,,,1815,Active,,,Vanderbilt,28153.0,,,16000.0,,,73,,17317.0,#kennyladler-NFL-FA-32,,9299.0,nfl,[],Stephenson (GA),['DB'],Ladler,00-0030908,,9999999.0,kennyladler,,200,kenny,d452a634-8f68-4bae-808d-5ce4d9630970,ladler,FS,8.0,29.0,1992-06-23,Kenny,,,1116852761376325632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Matt Lengel,1595984403999.0,47.0,True,,,,,,,3036,Active,,,Eastern Kentucky,28975.0,,,17741.0,,,79,,2470916.0,#mattlengel-NFL-FA-47,,10558.0,nfl,[],Cumberland Valley (PA),['TE'],Lengel,00-0031788,,942.0,mattlengel,,266,matt,4d747b73-bcc6-46d2-a2d7-ec1d0c8135a2,lengel,TE,7.0,31.0,1990-12-27,Matt,504496.0,,1116852830171299840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Que Robinson,,51.0,True,,,LB,,DEN,,12636,Active,,,Alabama,,,016CC8B2BBB9B4F7,,,,76,,,#querobinson-NFL-DEN-51,,18676.0,nfl,[],Jackson-Olin (AL),['LB'],Robinson,,,9999999.0,querobinson,,243,que,9d313477-3091-403a-a1d6-1f1e7e5ac4c4,robinson,LB,0.0,24.0,2001-05-12,Que,,,1221926707431223296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9295.0,Jay Gruden,1579664412472.0,0.0,False,,,,,,,4041,Inactive,,,,,,,18884.0,,,,,,#jaygruden-NFL-FA-0,,,nfl,[],,,Gruden,,,9999999.0,jaygruden,,,jay,,gruden,,0.0,,,Jay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Manny Wilkins,1588023962396.0,18.0,True,,,,,,,6343,Active,,,Arizona State,32282.0,,,21260.0,,,74,,3128814.0,#mannywilkins-NFL-FA-18,,13968.0,nfl,[],San Marin,['QB'],Wilkins, 00-0035077,,9999999.0,mannywilkins,,193,manny,941662f4-da41-48cf-a663-cfbd011491bb,wilkins,QB,3.0,26.0,1995-11-05,Manny,820627.0,,1116853235110379520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nick Natour,,0.0,True,,,,,,,6078,Inactive,,,SMU,,,,20892.0,,,"6'4""",,,#nicknatour-NFL-FA-0,,,nfl,[],,['OL'],Natour,,,9999999.0,nicknatour,,274,nick,,natour,G,0.0,,,Nick,,,1116853199358132224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mike Ford,1741801515900.0,28.0,True,,,LCB,,ATL,,5691,Active,,2.0,Southeast Missouri State,31634.0,,B21FA3B1926A,20281.0,,919491.0,72,,3050916.0,#mikeford-NFL-ATL-28,,13195.0,nfl,[],Marquette (IL),['DB'],Ford,00-0034639,,9999999.0,mikeford,,199,mike,965df459-3f21-4a93-9a99-15559eb977a4,ford,DB,7.0,29.0,1995-08-04,Mike,,,1113708786926776320,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Steven Mitchell,1618261809879.0,11.0,True,,,,,,,5132,Inactive,,,Southern California,31391.0,,,20067.0,,,70,,3043225.0,#stevenmitchell-NFL-FA-11,,12951.0,nfl,[],Bishop Alemany (CA),['WR'],Mitchell, 00-0034081,,488.0,stevenmitchell,,186,steven,775e71fb-96af-4831-af0c-78b2e89897ff,mitchell,WR,4.0,27.0,1994-05-02,Steven,739435.0,,1116853059369041920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dominick Wood-Anderson,1629681048901.0,0.0,True,,,,,,,6993,Active,,,Tennessee,33291.0,,,21958.0,,,76,,,#dominickwoodanderson-NFL-FA-0,,14607.0,nfl,[],Steele Canyon (CA),['TE'],Wood-Anderson,,,9999999.0,dominickwoodanderson,,257,dominick,799eaad9-6162-4407-b9d9-1ca7542bddeb,woodanderson,TE,2.0,23.0,1998-02-09,Dominick,,,1116853321089417216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jalen Sundell,,61.0,True,,,OL,,SEA,,12082,Active,,,North Dakota State,,,375C9267403F,,,1130989.0,77,,,#jalensundell-NFL-SEA-61,,,nfl,[],Maryville (MO),['OT'],Sundell,,,9999999.0,jalensundell,,301,jalen,9fc05e60-072a-11ef-9be1-99cbcec96ece,sundell,C,0.0,25.0,1999-10-18,Jalen,,,1113708841003937792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5463.0,Brian Hoyer,1709955955225.0,7.0,True,,,,,,,345,Active,,,Michigan State,9547.0,,9A872135E8AF,8358.0,,264725.0,74,,12477.0,#brianhoyer-NFL-FA-7,,6140.0,nfl,[],St. Ignatius (OH),['QB'],Hoyer,00-0026625,,9999999.0,brianhoyer,,215,brian,af4ba620-2f00-4b00-9111-7897f2b1cde8,hoyer,QB,15.0,38.0,1985-10-13,Brian,264725.0,,1116852865315373056,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undisclosed,,Calvin Taylor,1629084937544.0,67.0,True,,,,,,,7214,Active,,,Kentucky,32937.0,,,22217.0,,,81,,3915253.0,#calvintaylor-NFL-FA-67,,15011.0,nfl,[],Augusta Christian (GA),['DL'],Taylor,,Questionable,9999999.0,calvintaylor,,310,calvin,821e5d53-5518-45f1-9679-6edabb0f63c0,taylor,DE,2.0,25.0,1996-12-24,Calvin,,,1116853350671843328,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,
,3202.0,Vincent Jackson,1526714701434.0,83.0,False,,,,,,,128,Inactive,,,Northern Colorado,7237.0,,,3519.0,,,"6'5""",,8475.0,#vincentjackson-NFL-FA-83,,4414.0,nfl,[],Widefield (CO),['WR'],Jackson,,,9999999.0,vincentjackson,,230,vincent,3b538234-9a42-40ba-b4af-5cabc113794c,jackson,WR,15.0,37.0,1983-01-14,Vincent,223079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knee - ACL,,Chance Campbell,1724875804281.0,45.0,True,,,,,,,8369,Active,,,Ole Miss,,,FC3C3747B273,,,1126297.0,74,,,#chancecampbell-NFL-FA-45,,16260.0,nfl,[],Calvert Hall (MD),['LB'],Campbell,,Questionable,9999999.0,chancecampbell,,232,chance,abcd55e3-48da-4d45-8252-2131153e2906,campbell,LB,3.0,25.0,1999-10-08,Chance,,Surgery,1113708834108502016,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9294.0,Mike Zimmer,1578093925258.0,0.0,False,,,,,,,3919,Inactive,,,,,,,18746.0,,,,,,#mikezimmer-NFL-FA-0,,,nfl,[],,,Zimmer,,,9999999.0,mikezimmer,,,mike,,zimmer,,0.0,,,Mike,501148.0,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rashard Causey,1578080725420.0,1.0,True,,,,,,,6226,Active,,,Central Florida,32112.0,,,21148.0,,,72,,3929033.0,#rashardcausey-NFL-FA-1,,14026.0,nfl,[],St. Thomas Aquinas (FL),['DB'],Causey, 00-0035197,,9999999.0,rashardcausey,,195,rashard,cc8a671b-bf32-4bd5-ac4e-d294feebe3d8,causey,CB,3.0,25.0,1996-09-20,Rashard,,,1116853218320580608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14147.0,Mike Jackson,1741651858823.0,2.0,True,,,LCB,,CAR,,6025,Active,,1.0,Miami (FL),31990.0,,E2B90E0A9963,20822.0,,871700.0,73,,3917853.0,#mikejackson-NFL-CAR-2,,13704.0,nfl,[],Spain Park (AL),['DB'],Jackson, 00-0035277,,9999999.0,mikejackson,,210,mike,63fd7882-5d20-426e-9834-e85c0ebb4d5b,jackson,CB,6.0,28.0,1997-01-10,Mike,,,1113708722758119424,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Clyde Edwards-Helaire,1739523315251.0,23.0,True,,,RB,,NO,,6820,Active,,5.0,LSU,32702.0,,11537C75A18A,21769.0,,976650.0,67,,4242214.0,#clydeedwardshelaire-NFL-NO-23,,14514.0,nfl,[],Catholic (LA),['RB'],Edwards-Helaire,,,492.0,clydeedwardshelaire,,207,clyde,8aa01565-4481-443a-9951-642c98ded113,edwardshelaire,RB,5.0,26.0,1999-04-11,Clyde,,,1113708749979152384,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Elijah Benton,1609968951905.0,39.0,True,,,,,,,7252,Active,,,Liberty,33301.0,,,22252.0,,878575.0,73,,3910402.0,#elijahbenton-NFL-FA-39,,15132.0,nfl,[],Liberty Christian Academy (VA),['DB'],Benton,,,9999999.0,elijahbenton,,205,elijah,4a7d7bfc-9fe6-4869-a741-d5d17b177edc,benton,DB,2.0,25.0,1996-09-05,Elijah,,,1116853356610977792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Brian Lewerke,1652894760308.0,6.0,True,,,,,,,7008,Active,,,Michigan State,33015.0,,,21811.0,,884255.0,75,,3929824.0,#brianlewerke-NFL-FA-6,,14530.0,nfl,[],Pinnacle (AZ),['QB'],Lewerke,,,9999999.0,brianlewerke,,216,brian,e8b4f505-28b2-4a87-8bf8-87041afab45c,lewerke,QB,2.0,25.0,1996-10-24,Brian,,,1116853323094294528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Josh Wilson,,30.0,False,,,,,,,700,Inactive,,,Maryland,8309.0,,,12150.0,,,"5'9""",,10499.0,#joshwilson-NFL-FA-30,,5353.0,nfl,[],DeMatha (MD),['DB'],Wilson,,,9999999.0,joshwilson,,187,josh,2a22fdb5-2636-4fd5-8afe-351787d4f8a3,wilson,CB,13.0,35.0,1985-03-11,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Houston Bates,,96.0,False,,,,,,,2642,Physically Unable to Perform,,,Louisiana Tech,29121.0,,,17110.0,,,"6'3""",,2511350.0,#houstonbates-NFL-FA-96,,10691.0,nfl,[],St. Paul's (LA),['LB'],Bates,,,9999999.0,houstonbates,,250,houston,db7af251-5251-4944-90cd-836cac9e2e40,bates,LB,5.0,29.0,1990-12-20,Houston,546007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Josh Thomas,,26.0,False,,,,,,,907,Inactive,,,Buffalo,24930.0,,,13131.0,,,"5'11""",,14162.0,#joshthomas-NFL-FA-26,,7595.0,nfl,[],Cedar Hill (TX),['DB'],Thomas,,,9999999.0,joshthomas,,185,josh,6fa858e9-3afa-45c7-9656-29b7c85a79e6,thomas,CB,9.0,31.0,1989-05-03,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Malik Earl,1527628501601.0,0.0,True,,,,,,,5169,Active,,,Missouri State,31281.0,,,20123.0,,,75,,3139223.0,#malikearl-NFL-FA-0,,13072.0,nfl,[],Santa Fe,['WR'],Earl,,,1004.0,malikearl,,217,malik,52d32434-c0ad-4285-9f0d-506972583fbf,earl,WR,4.0,25.0,1996-03-08,Malik,840449.0,,1116853064737751040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Edefuan Ulofoshio,1723514752949.0,48.0,True,,,LOLB,,BUF,,11757,Active,,2.0,Washington,,,8292E77A3D4D,,,1129698.0,73,,,#edefuanulofoshio-NFL-BUF-48,,17836.0,nfl,[],Bishop Gorman (NV),['LB'],Ulofoshio,,,9999999.0,edefuanulofoshio,,239,edefuan,b231b9d4-d3fe-437d-91b0-c6619cd175c0,ulofoshio,LB,1.0,25.0,2000-01-23,Edefuan,,,1113708758149656576,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Luke Fortner,1694966453276.0,79.0,True,,,OL,,JAX,,8462,Active,,,Kentucky,,,7F6558134F8D,,,920045.0,76,,,#lukefortner-NFL-JAX-79,,16050.0,nfl,[],Sylvania Northview (OH),['OL'],Fortner,,,9999999.0,lukefortner,,307,luke,03be50ca-2498-4190-b772-7c47e351c4ab,fortner,G,3.0,27.0,1998-05-15,Luke,,,1113708887879479296,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Austin Reed,1724867403951.0,16.0,True,,,QB,,CHI,,11931,Active,,4.0,Western Kentucky,,,4E5EC3417B6F,,,1123102.0,73,,,#austinreed-NFL-CHI-16,,17980.0,nfl,[],St. Augustine (FL),['QB'],Reed,,,324.0,austinreed,,214,austin,3dd3c120-05b2-11ef-a7ec-77a76ba1f065,reed,QB,1.0,25.0,2000-02-22,Austin,,,1113708761882587136,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jaelon Darden,1741844718963.0,1.0,True,,,,,,,7713,Active,,,North Texas,,,8C544927088B,,,1056438.0,68,,,#jaelondarden-NFL-FA-1,,15240.0,nfl,[],Eisenhower (TX),['WR'],Darden,,,9999999.0,jaelondarden,,175,jaelon,ada174f6-9300-46ba-833f-018d007f20ce,darden,WR,4.0,26.0,1999-01-14,Jaelon,,,1113708841603723264,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dakereon Joyner,,,True,,,,,,,12333,Active,,,South Carolina,,,,,,,73,,,#dakereonjoyner-NFL-FA,,,nfl,[],Fort Dorchester (SC),['WR'],Joyner,,,9999999.0,dakereonjoyner,,229,dakereon,23f00b20-0c91-11ef-b56b-159bdcf6318f,joyner,WR,1.0,24.0,2000-05-24,Dakereon,,,1113708720828739584,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jack Sanborn,1741816216852.0,57.0,True,,,MLB,,DAL,,8363,Active,,2.0,Wisconsin,,,90E938CCC8B5,,,1126346.0,74,,,#jacksanborn-NFL-DAL-57,,15914.0,nfl,[],Lake Zurich (IL),['LB'],Sanborn,,,606.0,jacksanborn,,234,jack,506e9f50-ce08-11ec-9598-03840dd5f387,sanborn,LB,3.0,24.0,2000-07-29,Jack,,,1113708763019243521,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Anthony McMeans,,0.0,True,,,RG,,LAR,,4933,Active,,3.0,New Mexico State,30372.0,,,19530.0,,,"6'1""",,,#anthonymcmeans-NFL-LAR-0,,,nfl,[],,['OL'],McMeans,,,9999999.0,anthonymcmeans,,308,anthony,,mcmeans,G,1.0,,,Anthony,,,1116853042784763904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Isaiah Iton,,68.0,True,,,DL,,NE,,11972,Active,,,Rutgers,,,5723B72D825D,,,1174354.0,74,,,#isaiahiton-NFL-NE-68,,18362.0,nfl,[],Pearland (TX),['DL'],Iton,,,9999999.0,isaiahiton,,277,isaiah,4e322bc0-0700-11ef-94ae-451c7174095a,iton,DL,1.0,23.0,2001-08-23,Isaiah,,,1113708831579336704,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Adam Gettis,1554316248436.0,72.0,False,,,,,,,1168,Inactive,,,Iowa,25851.0,,,14256.0,,,75,,14995.0,#adamgettis-NFL-FA-72,,8338.0,nfl,[],Lincoln Way East (IL),['OL'],Gettis,00-0029139,,9999999.0,adamgettis,,315,adam,0cb97421-cccf-4cce-ac0f-92d47986defc,gettis,G,10.0,33.0,1988-12-09,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Corbin Bryant,1510882801232.0,73.0,False,,,,,,,840,Injured Reserve,,,Northwestern,25088.0,,,12890.0,,,"6'4""",,14231.0,#corbinbryant-NFL-FA-73,,7766.0,nfl,[],Morgan Park (IL),['DL'],Bryant,,,9999999.0,corbinbryant,,300,corbin,f6ebe187-b8a3-45f6-8cc1-56aa6456454d,bryant,DT,9.0,32.0,1988-01-04,Corbin,332235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jay Tufele,1741917031281.0,97.0,True,,,RDT,,NYJ,,7731,Active,,2.0,USC,,,BC46E1C3A638,,,1066375.0,75,,,#jaytufele-NFL-NYJ-97,,15421.0,nfl,[],Bingham (UT),['DL'],Tufele,,,9999999.0,jaytufele,,305,jay,79a2bcb9-b390-4486-b64a-db81b246bf68,tufele,DT,4.0,25.0,1999-07-25,Jay,,,1113708806388346881,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Myjai Sanders,1712754639141.0,41.0,True,,,,,,,8291,Active,,,Cincinnati,,,8C002CE7759A,,,1107029.0,77,,,#myjaisanders-NFL-FA-41,,15881.0,nfl,[],Camden County (GA),['DL'],Sanders,,,9999999.0,myjaisanders,,248,myjai,143f11a6-ed07-4581-8aec-fd75a9723310,sanders,DL,2.0,25.0,1998-07-12,Myjai,,,1116853480674295808,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Levonte Whitfield,,17.0,False,,,,,,,4784,Inactive,,,Florida State,30729.0,,,19695.0,,,,,3045379.0,#levontewhitfield-NFL-FA-17,,,nfl,[],,['WR'],Whitfield,,NA,9999999.0,levontewhitfield,,182,levonte,,whitfield,WR,0.0,,,Levonte,742158.0,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
,6574.0,Davon House,1539104710413.0,0.0,False,,,,,,,929,Injured Reserve,,,New Mexico State,24918.0,,,13236.0,,,72,,14157.0,#davonhouse-NFL-FA-0,,7518.0,nfl,[],Palmdale (CA),['DB'],House,00-0028069,,9999999.0,davonhouse,,195,davon,bb6c7928-54f1-43bd-bf14-f2645644dda9,house,CB,11.0,32.0,1989-07-10,Davon,410959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Silas Redd,,32.0,False,,,,,,,2100,Inactive,,,Southern Cal,28176.0,,,16421.0,,,"5'10""",,17352.0,#silasredd-NFL-FA-32,,9532.0,nfl,[],,['RB'],Redd,,,9999999.0,silasredd,,212,silas,5b9ad1f8-a881-4150-ac62-8c471d2e4a68,redd,RB,3.0,26.0,1992-03-01,Silas,543285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Michael Coe,,20.0,True,,,,,DAL,,4915,Active,,,Alabama State,30782.0,,,10197.0,,,"6'0""",,,#michaelcoe-NFL-DAL-20,,,nfl,[],,['DB'],Coe,,,9999999.0,michaelcoe,,187,michael,,coe,CB,1.0,34.0,1983-12-17,Michael,,,1116853039475458048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12566.0,Younghoe Koo,1748388911433.0,6.0,True,,,K,,ATL,,4666,Active,,1.0,Georgia Southern,30426.0,,990C6C670773,19565.0,,750072.0,70,,3049899.0,#younghoekoo-NFL-ATL-6,,12292.0,nfl,[],Ridgewood (NJ),['K'],Koo,00-0033702,,202.0,younghoekoo,,195,younghoe,a8c79523-3d0e-48dd-b4c6-e3d8afd24a13,koo,K,8.0,30.0,1994-08-03,Younghoe,,,1113708862659129344,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Troy Fumagalli,1697070328450.0,82.0,True,,,,,,,5092,Active,,,Wisconsin,31126.0,,76E360C5501F,19973.0,,742474.0,78,,3045264.0,#troyfumagalli-NFL-FA-82,,12808.0,nfl,[],Waubonsie Valley (IL),['TE'],Fumagalli,00-0034393,,635.0,troyfumagalli,,248,troy,579d92e6-ab4f-43e0-803f-b2d5a54d106a,fumagalli,TE,6.0,29.0,1995-02-17,Troy,742474.0,,1116853055082463232,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10354.0,Ken Norton Jr.,,0.0,False,,,,,,,4858,Inactive,,,,,,,19759.0,,,,,,#kennortonjr-NFL-FA-0,,,nfl,[],,,Norton Jr.,,,9999999.0,kennortonjr,,,ken,,nortonjr,,0.0,,,Ken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9404.0,Brandin Cooks,1743530138491.0,10.0,True,,,RWR,,NO,,2197,Active,,3.0,Oregon State,27548.0,,8034C780D6A5,16568.0,,607864.0,70,,16731.0,#brandincooks-NFL-NO-10,,9260.0,nfl,[],Lincoln (CA),['WR'],Cooks,00-0031236,,245.0,brandincooks,,190,brandin,b6b954eb-4591-4b7a-86b9-a481f15fdd58,cooks,WR,11.0,31.0,1993-09-25,Brandin,607864.0,,1113708855981797377,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dwan Edwards,,92.0,False,,,,,,,645,Inactive,,,Oregon State,6810.0,,,11646.0,,,"6'3""",,5576.0,#dwanedwards-NFL-FA-92,,3906.0,nfl,[],Columbus (MT),['DL'],Edwards,,,9999999.0,dwanedwards,,305,dwan,8dc2a6f9-9ad4-4fe6-99fb-2433ee7ba73b,edwards,DT,16.0,39.0,1981-05-16,Dwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ja'Gared Davis,,58.0,False,,,,,,,1676,Inactive,,,SMU,27331.0,,,15482.0,,,"6'1""",,16559.0,#jagareddavis-NFL-FA-58,,,nfl,[],,['LB'],Davis,,,9999999.0,jagareddavis,,238,jagared,e74eacd0-548e-4ff1-a731-5fd2d22fb04f,davis,ILB,2.0,26.0,1990-09-11,Ja'Gared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7527.0,Derek Carrier,1642207524730.0,85.0,True,,,,,,,1718,Active,,,Beloit,26416.0,,,15640.0,,654887.0,75,,15403.0,#derekcarrier-NFL-FA-85,,9203.0,nfl,[],Edgerton (WI),['TE'],Carrier,00-0029119,,9999999.0,derekcarrier,,240,derek,d3fab07b-f02a-433d-9612-cb0a751f324d,carrier,TE,10.0,31.0,1990-07-25,Derek,654887.0,,1116852756741619712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cliff Matthews,,96.0,False,,,,,,,948,Inactive,,,South Carolina,25017.0,,,13292.0,,,"6'3""",,14182.0,#cliffmatthews-NFL-FA-96,,7456.0,nfl,[],,['DL'],Matthews,,,9999999.0,cliffmatthews,,257,cliff,b5414a2e-e862-478c-96eb-3fe8f3c643af,matthews,DT,5.0,29.0,1989-08-05,Cliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11209.0,Sashi Brown,,0.0,False,,,,,,,3092,Inactive,,,,,,,17842.0,,,,,,#sashibrown-NFL-FA-0,,,nfl,[],,,Brown,,,9999999.0,sashibrown,,,sashi,,brown,,0.0,,,Sashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ben Roberts,,12.0,False,,,LWR,,,,3873,Inactive,,3.0,Montana,29983.0,,,18695.0,,,"6'4""",,3927739.0,#benroberts-NFL-FA-12,,11402.0,nfl,[],,['WR'],Roberts,,,9999999.0,benroberts,,215,ben,,roberts,WR,0.0,26.0,1992-09-07,Ben,887841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Vontarrius Dora,1595792415772.0,54.0,True,,,,,,,3623,Active,,,Louisiana Tech,29617.0,,,18410.0,,,76,,2574163.0,#vontarriusdora-NFL-FA-54,,11386.0,nfl,[],West Point (MS),['LB'],Dora,00-0032484,,1075.0,vontarriusdora,,256,vontarrius,2ae84168-c2e9-4dd0-9680-afc1f9b11668,dora,OLB,6.0,29.0,1992-09-07,Vontarrius,,,1116852884894384128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Travon McMillian,,0.0,True,,,,,,,6236,Active,,,Colorado,32170.0,,,21166.0,,,72,,3124074.0,#travonmcmillian-NFL-FA-0,,13832.0,nfl,[],C.D. Hylton,['RB'],McMillian, 00-0035212,,9999999.0,travonmcmillian,,210,travon,211e459d-99a9-4ae6-bbc9-ec2183046d6e,mcmillian,RB,3.0,25.0,1996-02-05,Travon,836944.0,,1116853220308680704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dee Williams,1735865115927.0,33.0,True,,,DB,,NYG,,12050,Active,,,Tennessee,,,30337F98ED73,,,1385509.0,70,,,#deewilliams-NFL-NYG-33,,18198.0,nfl,[],Mary Persons (GA),['DB'],Williams,,,9999999.0,deewilliams,,190,dee,df6f0e80-0720-11ef-a8c3-23b7b64398c0,williams,DB,1.0,25.0,1999-12-06,Dee,,,1113708725551525888,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13963.0,Daniel Jones,1750706104137.0,17.0,True,,,QB,,IND,,5870,Active,,2.0,Duke,31838.0,,B3AC44EEA976,20841.0,,879981.0,77,,3917792.0,#danieljones-NFL-IND-17,,13491.0,nfl,[],Charlotte Latin (NC),['QB'],Jones, 00-0035710,,264.0,danieljones,,230,daniel,0042266b-cb28-4012-bfd2-06650badad97,jones,QB,6.0,28.0,1997-05-27,Daniel,879981.0,,1113708673064005633,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
